,Unnamed: 0,Unnamed: 0.1,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
1,1,1,caes0682.xml,2,2,2,bona,la,0,bona,ADJ,,bonus,"<words>
<word>
<form xml:lang=""lat"">bona</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">bonum</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">bonum#</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">bonus</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""3"">ablative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>bon</stem><suff>a</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""1"">vocative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
</entry>
</word>
</words>
"
2,2,2,caes0682.xml,3,3,3,adiutoribus,la,0,adiutoribus,N,nom,adiutoribus,"<words>
<word>
<form xml:lang=""lat"">adiutoribus</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">adjutor#2</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>adju_t</stem><suff>o_ribus</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>or_oLris</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>adju_t</stem><suff>o_ribus</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>or_oLris</stemtype>
</infl>
</entry>
</word>
</words>
"
3,3,3,caes0682.xml,4,4,4,offici,la,0,offici,N,gen,officium,"<words>
<word>
<form xml:lang=""lat"">offici</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">offex</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>off</stem><suff>ici_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>ex_icis</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">officio</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>ob:fic</stem><suff>i_</suff></term>
<pofs order=""1"">verb</pofs>
<mood>infinitive</mood>
<tense>present</tense>
<voice>passive</voice>
<stemtype>conj3_io</stemtype>
<morph>comp_only</morph>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">officium</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>offic</stem><suff>i_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>ius_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>offic</stem><suff>i_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""6"">genitive</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>ius_i</stemtype>
</infl>
</entry>
</word>
</words>
"
4,4,4,caes0682.xml,5,5,5,custodiarum,la,0,custodiarum,N,gen,custodia,"<words>
<word>
<form xml:lang=""lat"">custodiarum</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">custodia</hdwd>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>custo_di</stem><suff>a_rum</suff></term>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<case order=""6"">genitive</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>a_ae</stemtype>
</infl>
</entry>
</word>
</words>
"
0,0,0,caes0683.xml,1,1,1,sancto,la,0,sancto,ADJ,,sanctus,"<words>
<word>
<form xml:lang=""lat"">sancto</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">sancio</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""5"">dative</case>
<gend>neuter</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""5"">dative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">sanctum</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">sanctus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sanct</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
</word>
</words>
"
1,1,1,caes0683.xml,2,2,2,genio,la,0,genio,N,dat,genius,"<words>
<word>
<form xml:lang=""lat"">genio</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">genius</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>gen</stem><suff>io_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>ius_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>gen</stem><suff>io_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>ius_i</stemtype>
</infl>
</entry>
</word>
</words>
"
2,2,2,caes0683.xml,3,2,2,frum,la,0,frum,ADJ,,frum,"<words>
<unknown xml:lang=""lat"">frum</unknown>
</words>
"
3,3,3,caes0683.xml,4,2,3,entariorum,la,0,entariorum,N,gen,entariorum,"<words>
<unknown xml:lang=""lat"">entariorum</unknown>
</words>
"
4,4,4,caes0683.xml,5,4,4,omnia,la,0,omnia,N,acc,omne,"<words>
<word>
<form xml:lang=""lat"">omnia</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">omne</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">omnia</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_is</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">omnis</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_e</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_e</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>omn</stem><suff>ia</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>is_e</stemtype>
</infl>
</entry>
</word>
</words>
"
5,5,5,caes0683.xml,6,5,5,felicia,la,0,felicia,ADJ,,felix,"<words>
<word>
<form xml:lang=""lat"">felicia</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">felix#1</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>fe_licia</stem></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>ix_adj</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>fe_licia</stem></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>ix_adj</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>fe_licia</stem></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""4"">accusative</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>ix_adj</stemtype>
<morph>indeclform</morph>
</infl>
</entry>
</word>
</words>
"
0,0,0,emma0001.xml,1,1,1,publius,la,0,publius,N,nom,publius,"<words>
<unknown xml:lang=""lat"">publius</unknown>
</words>
"
1,1,1,emma0001.xml,2,1,1,oppius,la,0,oppius,ADJ,,oppius,"<words>
<unknown xml:lang=""lat"">oppius</unknown>
</words>
"
2,2,2,emma0001.xml,3,1,1,filius,la,0,filius,N,nom,filius,"<words>
<word>
<form xml:lang=""lat"">filius</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">filius</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>fi_l</stem><suff>ius</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>ius_i</stemtype>
</infl>
</entry>
</word>
</words>
"
3,3,3,emma0001.xml,4,2,2,camilia,la,0,camilia,N,acc,camilia,"<words>
<unknown xml:lang=""lat"">camilia</unknown>
</words>
"
4,4,4,emma0001.xml,5,3,3,ravenna,la,0,ravenna,N,abl,ravenna,"<words>
<unknown xml:lang=""lat"">ravenna</unknown>
</words>
"
5,5,5,emma0001.xml,6,4,4,miles,la,0,miles,N,nom,miles,"<words>
<word>
<form xml:lang=""lat"">miles</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">miles</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>masculine/feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>mi_l</stem><suff>es</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>es_itis</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>mi_l</stem><suff>es</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>es_itis</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">mille</hdwd>
<pofs order=""4"">numeral</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>mile_s</stem></term>
<pofs order=""4"">numeral</pofs>
<case order=""4"">accusative</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>numeral</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>mile_s</stem></term>
<pofs order=""4"">numeral</pofs>
<case order=""4"">accusative</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>numeral</stemtype>
<morph>indeclform</morph>
</infl>
</entry>
</word>
</words>
"
6,6,6,emma0001.xml,7,4,4,legionis,la,0,legionis,N,gen,legio,"<words>
<word>
<form xml:lang=""lat"">legionis</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">legio</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>legi</stem><suff>o_nis</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""6"">genitive</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>o_oLnis</stemtype>
</infl>
</entry>
</word>
</words>
"
7,7,7,emma0001.xml,8,4,4,v,la,0,v,ADJ,NUM,v,"<words>
<unknown xml:lang=""lat"">v</unknown>
</words>
"
8,8,8,emma0001.xml,9,5,5,macedonicae,la,0,macedonicae,ADJ,,macedonicus,"<words>
<unknown xml:lang=""lat"">macedonicae</unknown>
</words>
"
9,9,9,emma0001.xml,10,5,5,optio,la,0,optio,N,nom,optio,"<words>
<word>
<form xml:lang=""lat"">optio</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">optio#1</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>opti</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>o_oLnis</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>opti</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>o_oLnis</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">optio#2</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>opti</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>o_oLnis</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>opti</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""1"">vocative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>o_oLnis</stemtype>
</infl>
</entry>
</word>
</words>
"
10,10,10,emma0001.xml,11,6,6,vixit,la,0,vixit,V,IND,vivo,"<words>
<word>
<form xml:lang=""lat"">vixit</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">vivo</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>vix</stem><suff>it</suff></term>
<pofs order=""1"">verb</pofs>
<mood>indicative</mood>
<num>singular</num>
<pers>3rd</pers>
<tense>perfect</tense>
<voice>active</voice>
<stemtype>perfstem</stemtype>
</infl>
</entry>
</word>
</words>
"
11,11,11,emma0001.xml,12,6,6,annos,la,0,annos,N,acc,annus,"<words>
<word>
<form xml:lang=""lat"">annos</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">annus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>ann</stem><suff>o_s</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""4"">accusative</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
</word>
</words>
"
12,12,12,emma0001.xml,13,7,7,xxx,la,0,xxx,ADJ,NUM,xxx,"<words>
<unknown xml:lang=""lat"">xxx</unknown>
</words>
"
13,13,13,emma0001.xml,14,7,7,militavit,la,0,militavit,V,IND,milito,"<words>
<word>
<form xml:lang=""lat"">militavit</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">milito</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>mi_lit</stem><suff>a_vit</suff></term>
<pofs order=""1"">verb</pofs>
<mood>indicative</mood>
<num>singular</num>
<pers>3rd</pers>
<tense>perfect</tense>
<voice>active</voice>
<stemtype>avperf</stemtype>
<derivtype>are_vb</derivtype>
</infl>
</entry>
</word>
</words>
"
14,14,14,emma0001.xml,15,8,8,annos,la,0,annos,N,acc,annus,"<words>
<word>
<form xml:lang=""lat"">annos</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">annus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>ann</stem><suff>o_s</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""4"">accusative</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
</word>
</words>
"
15,15,15,emma0001.xml,16,8,8,viiii,la,0,viiii,N,gen,viiii,"<words>
<unknown xml:lang=""lat"">viiii</unknown>
</words>
"
16,16,16,emma0001.xml,17,9,9,hic,la,0,hic,DIMOS,,hic,"<words>
<word>
<form xml:lang=""lat"">hic</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">hic</hdwd>
<pofs order=""5"">pronoun</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>hi_c</stem></term>
<pofs order=""5"">pronoun</pofs>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>demonstr</stemtype>
<morph>indeclform</morph>
</infl>
</entry>
</word>
</words>
"
17,17,17,emma0001.xml,18,9,9,situs,la,0,situs,V,PTC,sino,"<words>
<word>
<form xml:lang=""lat"">situs</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">sino</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>sit</stem><suff>us</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
</entry>
</word>
</words>
"
18,18,18,emma0001.xml,19,9,9,est,la,0,est,ESSE,IND,sum,"<words>
<word>
<form xml:lang=""lat"">est</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">edo#1</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>e_st</stem></term>
<pofs order=""1"">verb</pofs>
<mood>indicative</mood>
<num>singular</num>
<pers>3rd</pers>
<tense>present</tense>
<voice>active</voice>
<stemtype>irreg_pp1</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">sum#1</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>est</stem></term>
<pofs order=""1"">verb</pofs>
<mood>indicative</mood>
<num>singular</num>
<pers>3rd</pers>
<tense>present</tense>
<voice>active</voice>
<stemtype>irreg_pp1</stemtype>
</infl>
</entry>
</word>
</words>
"
19,19,19,emma0001.xml,20,10,10,heres,la,0,heres,N,nom,heres,"<words>
<word>
<form xml:lang=""lat"">heres</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">heres</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>masculine/feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>her</stem><suff>es</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>es_eLdis</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>her</stem><suff>es</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>es_eLdis</stemtype>
</infl>
</entry>
</word>
</words>
"
20,20,20,emma0001.xml,21,10,10,fecit,la,0,fecit,V,IND,facio,"<words>
<word>
<form xml:lang=""lat"">fecit</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">facio</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>fe_c</stem><suff>it</suff></term>
<pofs order=""1"">verb</pofs>
<mood>indicative</mood>
<num>singular</num>
<pers>3rd</pers>
<tense>perfect</tense>
<voice>active</voice>
<stemtype>perfstem</stemtype>
</infl>
</entry>
</word>
</words>
"
0,0,0,fiqg0002.xml,1,1,1,spes,la,0,spes,N,nom,spes,"<words>
<word>
<form xml:lang=""lat"">spes</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">spes</hdwd>
<pofs order=""3"">noun</pofs>
<decl>5th</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>sp</stem><suff>e_s</suff></term>
<pofs order=""3"">noun</pofs>
<decl>5th</decl>
<case order=""4"">accusative</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>es_eLi</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sp</stem><suff>e_s</suff></term>
<pofs order=""3"">noun</pofs>
<decl>5th</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>es_eLi</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>sp</stem><suff>e_s</suff></term>
<pofs order=""3"">noun</pofs>
<decl>5th</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>es_eLi</stemtype>
</infl>
</entry>
</word>
</words>
"
